Time(s),IDD(A),ISS(A),P1(V),P0(V),P3(V),P2(V),P4(V),P5(V),P6(V),P7(V),A0(V),B3(V),B2(V),B0(V),A2(V),B1(V),A1(V),A3(V)
  2565.400e-9,  5.453335e-3,  0.000000e-3,     0.000,     0.000,     0.777,     0.650,     0.755,     0.649,     0.046,     0.653,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.450e-9,  6.008433e-3,  0.000000e-3,     0.000,     0.000,     0.772,     0.650,     0.732,     0.650,     0.043,     0.652,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.500e-9,  6.854397e-3,  0.000000e-3,     0.000,     0.000,     0.749,     0.650,     0.694,     0.651,     0.033,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.550e-9,  6.923227e-3,  0.000000e-3,     0.000,     0.000,     0.711,     0.650,     0.644,     0.650,     0.019,     0.649,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.600e-9,  6.965845e-3,  0.000000e-3,     0.000,     0.000,     0.661,     0.650,     0.616,     0.650,     0.005,     0.648,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.650e-9,  6.506594e-3,  0.000000e-3,     0.000,     0.000,     0.613,     0.650,     0.614,     0.650,    -0.006,     0.649,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.700e-9,  5.855655e-3,  0.000000e-3,     0.000,     0.000,     0.601,     0.650,     0.631,     0.650,    -0.014,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.750e-9,  4.945274e-3,  0.000000e-3,     0.000,     0.000,     0.609,     0.649,     0.658,     0.650,    -0.017,     0.651,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.800e-9,  4.771876e-3,  0.000000e-3,     0.000,     0.000,     0.634,     0.644,     0.667,     0.650,    -0.016,     0.651,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.850e-9,  4.148918e-3,  0.000000e-3,     0.000,     0.000,     0.669,     0.625,     0.660,     0.650,    -0.013,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.900e-9,  4.315354e-3,  0.000000e-3,     0.000,     0.000,     0.667,     0.589,     0.648,     0.650,    -0.007,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2565.950e-9,  4.085252e-3,  0.000000e-3,     0.000,     0.000,     0.651,     0.541,     0.642,     0.650,    -0.002,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.000e-9,  3.927434e-3,  0.000000e-3,     0.000,     0.000,     0.641,     0.483,     0.645,     0.650,     0.003,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.050e-9,  3.885471e-3,  0.000000e-3,     0.000,     0.000,     0.644,     0.418,     0.651,     0.650,     0.006,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.100e-9,  4.094025e-3,  0.000000e-3,     0.000,     0.000,     0.651,     0.345,     0.653,     0.650,     0.007,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.150e-9,  4.016897e-3,  0.000000e-3,     0.000,     0.000,     0.654,     0.268,     0.652,     0.650,     0.006,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.200e-9,  3.921895e-3,  0.000000e-3,     0.000,     0.000,     0.652,     0.186,     0.650,     0.650,     0.005,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.250e-9,  3.928611e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.100,     0.649,     0.650,     0.003,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.300e-9,  4.172594e-3,  0.000000e-3,     0.000,     0.000,     0.648,     0.012,     0.649,     0.650,     0.001,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.350e-9,  3.932776e-3,  0.000000e-3,     0.000,     0.000,     0.650,    -0.057,     0.650,     0.650,    -0.001,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.400e-9,  4.085293e-3,  0.000000e-3,     0.000,     0.000,     0.651,    -0.093,     0.651,     0.650,    -0.002,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.450e-9,  4.098993e-3,  0.000000e-3,     0.000,     0.000,     0.651,    -0.104,     0.651,     0.650,    -0.003,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.500e-9,  4.833961e-3,  0.000000e-3,     0.000,     0.000,     0.650,    -0.093,     0.650,     0.650,    -0.003,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.550e-9,  5.179990e-3,  0.000000e-3,     0.000,     0.000,     0.650,    -0.065,     0.650,     0.650,    -0.002,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.600e-9,  5.499296e-3,  0.000000e-3,     0.000,     0.000,     0.650,    -0.023,     0.650,     0.650,    -0.001,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.650e-9,  5.596236e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.013,     0.649,     0.650,    -0.000,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.700e-9,  5.889915e-3,  0.000000e-3,     0.000,     0.000,     0.649,     0.037,     0.648,     0.650,     0.000,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.750e-9,  5.794426e-3,  0.000000e-3,     0.000,     0.000,     0.642,     0.045,     0.639,     0.650,     0.001,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.800e-9,  5.470441e-3,  0.000000e-3,     0.000,     0.000,     0.617,     0.039,     0.613,     0.650,     0.001,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.850e-9,  5.012849e-3,  0.000000e-3,     0.000,     0.000,     0.578,     0.025,     0.572,     0.650,     0.001,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.900e-9,  5.191110e-3,  0.000000e-3,     0.000,     0.000,     0.527,     0.007,     0.520,     0.650,     0.001,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2566.950e-9,  5.313582e-3,  0.000000e-3,     0.000,     0.000,     0.467,    -0.008,     0.459,     0.650,     0.000,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.000e-9,  5.738198e-3,  0.000000e-3,     0.000,     0.000,     0.399,    -0.017,     0.391,     0.650,     0.000,     0.650,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.050e-9,  5.451111e-3,  0.000000e-3,     0.000,     0.000,     0.325,    -0.019,     0.316,     0.650,    -0.000,     0.649,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.100e-9,  5.446817e-3,  0.000000e-3,     0.000,     0.000,     0.246,    -0.014,     0.237,     0.650,    -0.000,     0.642,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.150e-9,  4.619784e-3,  0.000000e-3,     0.000,     0.000,     0.164,    -0.007,     0.153,     0.650,    -0.000,     0.621,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.200e-9,  4.866472e-3,  0.000000e-3,     0.000,     0.000,     0.077,     0.000,     0.067,     0.650,    -0.000,     0.585,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.250e-9,  4.621221e-3,  0.000000e-3,     0.000,     0.000,    -0.010,     0.006,    -0.014,     0.650,    -0.000,     0.538,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.300e-9,  5.009351e-3,  0.000000e-3,     0.000,     0.000,    -0.072,     0.008,    -0.072,     0.650,    -0.000,     0.485,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.350e-9,  4.404408e-3,  0.000000e-3,     0.000,     0.000,    -0.100,     0.008,    -0.102,     0.650,    -0.000,     0.431,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.400e-9,  4.635489e-3,  0.000000e-3,     0.000,     0.000,    -0.105,     0.005,    -0.107,     0.650,     0.000,     0.384,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.450e-9,  4.384031e-3,  0.000000e-3,     0.000,     0.000,    -0.090,     0.002,    -0.092,     0.650,     0.000,     0.341,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.500e-9,  4.458607e-3,  0.000000e-3,     0.000,     0.000,    -0.058,    -0.001,    -0.061,     0.650,     0.000,     0.305,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.550e-9,  4.055293e-3,  0.000000e-3,     0.000,     0.000,    -0.019,    -0.003,    -0.024,     0.650,     0.000,     0.274,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.600e-9,  4.385611e-3,  0.000000e-3,     0.000,     0.000,     0.014,    -0.004,     0.009,     0.650,     0.000,     0.246,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.650e-9,  4.243531e-3,  0.000000e-3,     0.000,     0.000,     0.036,    -0.003,     0.032,     0.650,     0.000,     0.217,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.700e-9,  4.555649e-3,  0.000000e-3,     0.000,     0.000,     0.045,    -0.002,     0.044,     0.650,     0.000,     0.183,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.750e-9,  4.177736e-3,  0.000000e-3,     0.000,     0.000,     0.041,    -0.000,     0.044,     0.650,     0.000,     0.147,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.800e-9,  4.250839e-3,  0.000000e-3,     0.000,     0.000,     0.030,     0.001,     0.037,     0.650,     0.000,     0.115,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.850e-9,  4.218850e-3,  0.000000e-3,     0.000,     0.000,     0.014,     0.001,     0.024,     0.650,     0.002,     0.083,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.900e-9,  4.479625e-3,  0.000000e-3,     0.000,     0.000,    -0.001,     0.001,     0.009,     0.650,     0.011,     0.058,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2567.950e-9,  4.365413e-3,  0.000000e-3,     0.000,     0.000,    -0.012,     0.001,    -0.004,     0.650,     0.041,     0.037,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.000e-9,  4.566542e-3,  0.000000e-3,     0.000,     0.000,    -0.017,     0.000,    -0.013,     0.650,     0.083,     0.018,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.050e-9,  4.796659e-3,  0.000000e-3,     0.000,     0.000,    -0.017,    -0.000,    -0.017,     0.650,     0.137,     0.005,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.100e-9,  4.912598e-3,  0.000000e-3,     0.000,     0.000,    -0.013,    -0.001,    -0.017,     0.650,     0.199,    -0.007,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.150e-9,  4.817673e-3,  0.000000e-3,     0.000,     0.000,    -0.007,    -0.001,    -0.014,     0.650,     0.269,    -0.015,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.200e-9,  5.062836e-3,  0.000000e-3,     0.000,     0.000,    -0.000,    -0.001,    -0.008,     0.650,     0.344,    -0.023,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.250e-9,  4.849412e-3,  0.000000e-3,     0.000,     0.000,     0.004,    -0.000,    -0.003,     0.650,     0.424,    -0.026,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.300e-9,  5.074680e-3,  0.000000e-3,     0.000,     0.000,     0.007,    -0.000,     0.002,     0.650,     0.508,    -0.022,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
  2568.350e-9,  4.635870e-3,  0.000000e-3,     0.000,     0.000,     0.007,     0.000,     0.005,     0.650,     0.595,    -0.016,     0.000,     0.650,     0.650,     0.000,     0.000,     0.000,     0.000,     0.650
